category,tag,username,tweetText,postTimeRaw,scrapeTime,year,month,day
คณะนิติศาสตร์,#LawTU,@herrychl,"เหลือเล่มแดง 
เค้าปล่อย 75 รวมส่งคับบ

#นิติ #นิติมธ #themizlaw #lawtu #dek68 #หนังสือมือสอง  #หนังสือมือสองสภาพดี #ส่งต่อหนังสือ #dek69 https://x.com/herrychl/statu/herrychl/status/1866128227791692018…",2024-12-23 07:35:38,2025-05-14 14:11:31,2024,12,23
คณะนิติศาสตร์,#LawTU,@herrychl,"เหมา 220 รวมส่ง 

#นิติ #นิติมธ #themizlaw #lawtu #dek68 #หนังสือมือสอง  #หนังสือมือสองสภาพดี #ส่งต่อหนังสือ #dek69 https://x.com/herrychl/statu/herrychl/status/1866128227791692018…",2024-12-21 14:46:35,2025-05-14 14:11:31,2024,12,21
คณะนิติศาสตร์,#LawTU,@Vanillaskiess28,"ขาย #หนังสือกฎหมาย **มธรังสิตนัดรับได้**
ทุกเล่มใหม่ ไม่มีรอยขีดเขียนค่ะ 
- เล่ม 1 (ห่อปก) : 300
- เล่ม 2 : 300
- เล่ม 3 : 280
- เล่ม 4 : 200
ทุกเล่มเหมา :  1,000 บาทค่า 
#นิติราม #นิติมธ #นิติจุฬา #lawtu #lawchula #หนังสือกฎหมายมือสอง",2024-12-04 11:33:11,2025-05-14 14:11:31,2024,12,4
คณะนิติศาสตร์,#TUlaw,@TULawOnline,"Tulane Law Online will be at Restore America's Estuaries today in Washington, D.C. Stop by Booth 39 to learn a little more and pick up a few cool treats. #RAEsummit #TULawOnline #TulaneLaw #TULaw",2024-10-07 14:32:31,2025-05-14 14:11:36,2024,10,7
คณะนิติศาสตร์,#TUlaw,@TULawOnline,"Legal education is life changing. Combining industry experience with legal acumen, our students and alumni manage risk, ensure compliance, and push their organizations to embrace the future.  What can a law degree do for you? Be in that number. #TULaw",2024-09-23 11:03:10,2025-05-14 14:11:36,2024,9,23
คณะนิติศาสตร์,#TUlaw,@TULawOnline,"Meet Professor Larry Kahn (left), who recently received the education award at the annual Trees & Utilities Conference. Professor Kahn teaches an innovative high quality course focused on energy law in our online program. Congrats Professor Kahn!  #TULaw #TULawOnline #RollWave",2024-09-21 10:27:35,2025-05-14 14:11:36,2024,9,21
คณะนิติศาสตร์,#TUlaw,@TULawOnline,"In the proud Tulanian tradition of service, the MJ Program's students and alumni ensure compliance, manage risk, and help to build a better world! Want to be in that number? #TULaw #TULawOnline",2024-09-20 11:40:14,2025-05-14 14:11:36,2024,9,20
คณะนิติศาสตร์,#TUlaw,@TULawOnline,The faculty and staff want to wish you a great year. Your success is our top priority. Together we make world class legal education accessible from where you are. Wanna be in that number? #TULawOnline #TULaw #DreamDoComeTrueinNewOrleans,2024-09-03 10:30:46,2025-05-14 14:11:36,2024,9,3
คณะนิติศาสตร์,#TUlaw,@TULawOnline,Good morning! Happy Fall. Today is our first day of class in the Tulane Law Online programs. Welcome back returning students! And a special hearty welcome to our new Fall cohort. You got this. #TULaw #TULawOnline,2024-09-03 10:26:34,2025-05-14 14:11:36,2024,9,3
คณะนิติศาสตร์,#TUlaw,@TULawOnline,"Get ahead in your career and grow your professional network with our online MJ in Labor & Employment Law. Learn more during our live webinar on September 27, and be sure to bring your questions! #Tulawonline #TUProud #TULaw Register here: … https://instagr.am/p/CxJUFzBPLJM/",2023-09-13 20:51:36,2025-05-14 14:11:53,2023,9,13
คณะนิติศาสตร์,#นิติมธ,@mimip9m,"280 รวมส่งแล้ว หนักมากค่ะะ
ไม่มีรอยดินสออะไรใดๆเลย
ขอคลิปพต.ได้ค่ะ มีรีวิวหน้าไบโอ
ราคาเต็ม 440

#ส่งต่อหนังสือ #นิติมช #นิติศาสตร์ #นิติมธ #นิติมศว #นิติจุฬา #ส่งต่อประมวล #dek66 #dek67 #dek68 #ส่งต่อหนังสือกฎหมาย #หนังสือกฎหมาย",2025-05-14 10:43:11,2025-05-14 14:11:32,2025,5,14
คณะนิติศาสตร์,#นิติมธ,@FURRY1230,"หนังสือกฎหมายเราเองค่ะ สภาพดี 99%เลยค่ะ
รวมส่งค่ะราคาลดจากปกแล้วนะคะ

#หนังสือกฎหมาย #นิติศาสตร์ #นิติมธ #นิติมศว  #นิติจุฬา #ส่งต่อประมวล #dek66 #dek67 #dek68 #ส่งต่อหนังสือกฎหมาย #หนังสือกฎหมาย #นิติ #นิติราม #ส่งต่อหนังสือเตรียมสอบ",2025-05-13 16:17:58,2025-05-14 14:11:32,2025,5,13
คณะพาณิชยศาสตร์และการบัญชี,#บัญชีมธ,@madeincolcart4,หอ C version #บัญชีมธ #บริหารมธ #ทีมมธ,2025-05-14 13:23:04,2025-05-14 14:13:39,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,#บัญชีมธ,@madeincolcart4,ให้รูปบรรยายค่ะ #บัญชีมธ #บริหารมธ #ทีมมธ,2025-05-14 13:19:39,2025-05-14 14:13:39,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,#บัญชีมธ,@madeincolcart4,"ไม่น่ามีนะคะ
kw: #บัญชีมธ #บริหารมธ #ทีมมธ #dek68",2025-05-14 12:15:33,2025-05-14 14:13:39,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,#บัญชีมธ,@Infinitymaths2_,"มาแล้วนะคะ สำหรับใครที่อยากเข้าคณะอินเตอร์ จุฬา/มธ หรือว่าบัญชีมธ รอบพอร์ต คอร์สปูพื้นฐาน-ตะลุยโจทย์ข้อง่าย-กลางเพื่อเก็บ750 คะแนน(รับเพียง10คน ดูแลทั่วถึงแน่นอนค่า) เนื้อหาsat math คล้ายม.ต้น-ม.ปลายนิดๆค่ะ 

สนใจติดต่อที่ :https://line.me/ti/p/w_2ds_Zr1X
#satmath #บัญชีมธ #forward",2025-05-14 08:15:38,2025-05-14 14:13:39,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,#บัญชีมธ,@madeincolcart4,"11 พ.ค. DEKD
บัญชี มธ 4 ปี 62.6-63.6
บัญชี มธ 5 ปี 67.5-68.5
บริหาร มธ 4 ปี 55.9-56.9 
บริหาร มธ 5 ปี 58.5-59.5
#บัญชีมธ #บริหารมธ #accytu #ibmptu #dek68",2025-05-11 12:46:16,2025-05-14 14:13:39,2025,5,11
คณะพาณิชยศาสตร์และการบัญชี,#บัญชีมธ,@madeincolcart4,"Min ณ ปัจจุบัน ของเว็บลิง 
บัญชี มธ 4 ปี 67
บริหาร มธ 4 ปี 58.875 
บัญชี มธ 5 ปี 71.375
บริหาร มธ 5 ปี 62.25
#บัญชีมธ #บริหารมธ #dek68",2025-05-11 08:07:46,2025-05-14 14:13:39,2025,5,11
คณะพาณิชยศาสตร์และการบัญชี,#บัญชีมธ,@Daina1348,"ส่งต่อ Upskill Math1 on demand 
150.- สภาพ 95% 

ค่าส่ง 40.- (+5/เล่ม)

#ส่งต่อเสื้อมือสอง #ส่งต่อหนังสือเตรียมสอบมือสอง #ส่งต่อหนังสือเตรียมสอบเข้ามหาลัย #tgat #ALevel69 #DEK69 #dek68 #บัญชีมธ #บัญชีจุฬา #บัญชีมก #หนังสือเตรียมสอบมือสอง #หนังสือมือสองสภาพดี",2025-05-11 06:52:50,2025-05-14 14:14:08,2025,5,11
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,หอ C version #บัญชีมธ #บริหารมธ #ทีมมธ,2025-05-14 13:23:04,2025-05-14 14:13:41,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,ให้รูปบรรยายค่ะ #บัญชีมธ #บริหารมธ #ทีมมธ,2025-05-14 13:19:39,2025-05-14 14:13:41,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,"ไม่น่ามีนะคะ
kw: #บัญชีมธ #บริหารมธ #ทีมมธ #dek68",2025-05-14 12:15:33,2025-05-14 14:13:41,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,"แล้ว HR ER คืออะไร๊ 
ตามนี้เลยจ้า #บริหารมธ",2025-05-13 14:19:50,2025-05-14 14:13:41,2025,5,13
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,"11 พ.ค. DEKD
บัญชี มธ 4 ปี 62.6-63.6
บัญชี มธ 5 ปี 67.5-68.5
บริหาร มธ 4 ปี 55.9-56.9 
บริหาร มธ 5 ปี 58.5-59.5
#บัญชีมธ #บริหารมธ #accytu #ibmptu #dek68",2025-05-11 12:46:16,2025-05-14 14:13:42,2025,5,11
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,"Min ณ ปัจจุบัน ของเว็บลิง 
บัญชี มธ 4 ปี 67
บริหาร มธ 4 ปี 58.875 
บัญชี มธ 5 ปี 71.375
บริหาร มธ 5 ปี 62.25
#บัญชีมธ #บริหารมธ #dek68",2025-05-11 08:07:46,2025-05-14 14:13:42,2025,5,11
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,"บัญชี บริหาร มธ ขึ้นมา 600 บาทนะคะ จาก 14,200 เป็น 14,800 
#บัญชีมธ #บริหารมธ #dek68",2025-05-10 04:33:23,2025-05-14 14:13:42,2025,5,10
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@ohmygirllove125,ยังตามหาอยู่นะคะพี่ๆ เล่มโจทย์แบบฝึกหัด Forward จากคอร์ส พี่ปั้น smart math pro ค่ะ แบบเขียนไว้แล้วจะดีมากๆ เลยค่า พร้อมเอฟค่ะ #forward #forwardมธ #บัญชีมธ #บริหารมธ #ธรรมศาสตร์ #dek68 #dek69,2025-05-09 12:45:28,2025-05-14 14:14:07,2025,5,9
คณะพาณิชยศาสตร์และการบัญชี,##บริหารมธ,@madeincolcart4,ขออีกเรื่องนึงนะคะ ตรงที่ไฮไลท์สีชมพู คณะ บัญชี บริหาร มธ อาจารย์ที่นี้รับ feedback นศ. ตัวเองทุกคนค่ะและทุกเทอมค่ะ เพื่อจะไปปรับการสอนของตัวเองต่อไป การที่คุณมาพิมพ์อย่างนี้ ถือการ discredit คณะของเราหรือป่าวคะ #บัญชีมธ #บริหารมธ #ทีมมธ #dek68,2025-05-08 08:41:00,2025-05-14 14:14:07,2025,5,8
คณะพาณิชยศาสตร์และการบัญชี,#BBATU,@studywteacherB,"พี่รับสอนคณิต ฟิสิกส์ มปลายมหาลัย
ทั้งภาคปกติ อินเตอร์ ตปท
จบวิศวฬ มีประสบการณ์สอนsince2011
สนใจทักมาคุยรายละเอียดก่อนได้ค่า
#dek70 #dek68 #dek69 #เด็กซิ่ว #สอนฟิสิกส์ #สอนคณิต #abac #หาติวเตอร์ #แคลคูลัส #สอนพิเศษ #สอนพิเศษออนไลน์ #ติวเตอร์ #ทีมจุฬา #ทีมมธ #bbatu #tcas68 #tcas69",2025-05-14 13:59:09,2025-05-14 14:13:39,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,#BBATU,@ac_tutor,"เตรียม #สอบsat รอบ June นี้
คอร์ส #เรียนsat Math & Verbal สอนสด Online/Onsite
ปรับพื้นฐาน+ตะลุยโจทย์ 
 เน้น Key สำคัญที่ข้อสอบออกบ่อย 
จับทางข้อสอบแบบตรงประเด็น เน้นตรงจุด
 สอนโดยติวเตอร์จุฬา

#ติวsat #เรียนielts #สอนsat #bbacu #bbatu #betu  #basciicu #ebacu #สอบged",2025-05-14 08:22:02,2025-05-14 14:13:39,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,#BBATU,@sniffmiffin,"ลดเหลือ 550 รวมส่ง from 1250
wts ส่งต่อหนังสือ sat math http://1600.io volume 1 เล่มส้ม
จาก kinokuniya ค่า ข้างในเขียนไปแค่บทแรกค่า ที่เหลือใหม่มากๆสนใจ/ดูพต. dm ค่า

#สอนsat #เรียนsat #dek68 #dek69 #dek70 #ส่งต่อหนังสือเตรียมสอบมือสอง #bbacu #bbatu #ebacu",2025-05-14 06:23:29,2025-05-14 14:13:39,2025,5,14
คณะพาณิชยศาสตร์และการบัญชี,#BBATU,@studywteacherB,"พี่รับสอนคณิต ฟิสิกส์ มปลาย มหาลัย
ทั้งภาคปกติ อินเตอร์ ตปท
จบวิศวฬ มีประสบการณ์สอนsince2011
สนใจทักมาคุยรายละเอียดก่อนได้ค่า
#dek66 #dek67 #dek68 #dek69 #เด็กซิ่ว #สอนฟิสิกส์ #สอนคณิต #abac #หาติวเตอร์ #แคลคูลัส #สอนพิเศษ #สอนพิเศษออนไลน์ #ติวเตอร์ #ทีมจุฬา #ทีมมธ #bbacu #bbatu",2025-05-13 07:55:19,2025-05-14 14:13:39,2025,5,13
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@joeijoyrie,"มีรอยขีดด้วยดินสอคับ 
หมดนี่500฿ ส่งฟรีคุ้มมากก #รัฐศาสตร์มธ #วิชาเฉพาะมธ",2025-05-14 13:18:09,2025-05-14 14:15:42,2025,5,14
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@lawsspace,"พาน้องๆมาทำความเข้าใจข้อสอบวิชาเฉพาะรัฐศาสตร์มธ.กันค่ะ

#dek69 #dek70 คนไหนที่อยากเข้ารัฐศาสตร์มธ.อย่าลืมเตรียมตัวแต่เนิ่นๆ กันน้า 

#รัฐศาสตร์ธรรมศาสตร์ #รัฐศาสตร์ #วิชาเฉพาะรัฐศาสตร์ #รัฐศาสตร์มธ",2025-05-13 13:48:24,2025-05-14 14:15:42,2025,5,13
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@PJilaed,"ส่งต่อจ้าหนังสือเตรียมสอบรัฐศาสตร์
-เปิดถํ้าสิงห์ |มีไฮไลท์ 150 ฿ ไม่รวมส่ง
-รัฐศาสตร์เล่มฟ้า|มีไฮไลท์ 140฿ ไม่รวมส่ง
-รัฐศาสตร์เล่มดำ |มีไฮไลท์ลอยเขียน 120฿ ไม่รวมส่ง #วิชาเฉพาะรัฐศาสตร์ #รัฐศาสตร์มธ #วิชาเฉพาะมธ #ส่งต่อหนังสือเตรียมสอบ #ส่งต่อหนังสือมือสอง",2025-05-13 06:30:35,2025-05-14 14:15:42,2025,5,13
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@lawsspace,"#วิชาเฉพาะรัฐศาสตร์มธ ขยายโปรต่อถึงเดือนนี้ค่า 
คอร์สติวสอนเนื้อหาแน่นละเอียด สไตล์สอนพี่นีน่าคือเน้นเข้าใจง่ายฟังสนุก + ตรวจเรียงความไม่อั้นจนสอบนะคะ 
ดูแล+ให้คำไปรึกษาน้องๆรายบุคคลจนสัมภาษณ์

#รัฐศาสตร์ธรรมศาสตร์ #รัฐศาสตร์ #วิชาเฉพาะรัฐศาสตร์ #dek69 #dek70 #รัฐศาสตร์มธ",2025-05-12 11:23:36,2025-05-14 14:15:42,2025,5,12
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@nnnvvvgg,ผมบอกลาความฝันยัง #dek68 #รัฐศาสตร์มธ,2025-05-12 04:02:00,2025-05-14 14:15:42,2025,5,12
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@a_phathr2905,"1. .รัฐศาสตร์ เล่มฮิต 250฿ 
2.ดาว้องสังคม 160฿ 
3.ทีแกทอิ้ง เล่มนี้โคตรจะเริ่ด 200฿ 
#ส่งต่อหนังสือสอบ #ส่งต่อหนังสือสภาพดี #ส่งต่อหนังสือมือสอง #รัฐศาสตร์มธ #วิชาเฉพาะมธ",2025-05-11 14:32:31,2025-05-14 14:15:42,2025,5,11
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@karaclaireeee,"#ส่งต่อหนังสือเตรียมสอบมือสอง #dek68 #dek69
#Alevel69 #alevelไทย #ALevelฝรั่งเศส
#Alevelสังคม #Alevelคณิต2 #TGAT #aleveleng #รัดสาด #รัฐศาสตร์ #รัฐศาสตร์มธ #สิงห์แดง #polsci #polscitu",2025-05-10 17:35:58,2025-05-14 14:16:05,2025,5,10
คณะรัฐศาสตร์,#รัฐศาสตร์มธ,@kanggonnim,"หนังสือแบบฝึก themizlaw 250 ส่งฟรีเอกชน ใหม่มากไม่มีรอยเขียน เพราะของมาถึงปุ๊บยกเลิกวิชาเฉพาะปั๊บ () 
dmมาขอดูเพิ่มเติมได้ค่ะ

#วิชาเฉพาะมธ #รัฐศาสตร์มธ #ทีมมธ #นิติมธ #ส่งต่อหนังสือ #ส่งต่อหนังสือเตรียมสอบ #dek70 #เด็กซิ่ว #dek69",2025-05-10 08:45:00,2025-05-14 14:16:33,2025,5,10
คณะรัฐศาสตร์,#LLBTU,@wetalkinter,"ยินดีกับน้องๆติด #BSITU Batch #dek67 #dek68 

เช็ค @wetalkinter รายละเอียดการสอนหรือแอดไลน์ในภาพค่า

#bsitu #betu #bbatu #bctu #bti #btitu #llbtu #bctu #bastu #pbictu #bjmtu #ebacu #หลักสูตรนานาชาติ #tuget #เด็กซิ่ว #tcas68 #ติวเตอร์ #เรียนภาษาอังกฤษ  #ธรรมศาสตร์",2025-05-08 01:07:39,2025-05-14 14:15:48,2025,5,8
คณะรัฐศาสตร์,#LLBTU,@wetalkinter,"ยินดีกับน้องๆติด BE/BBA TU + EBA CU Batch #dek67 #dek68 

เช็ค @wetalkinter รายละเอียดการสอนหรือแอดไลน์ในภาพค่า

#bsitu #betu #bbatu #bctu #bti #btitu #llbtu #bctu #bastu #pbictu #bjmtu #ebacu #หลักสูตรนานาชาติ #tuget #เด็กซิ่ว #tcas68 #ติวเตอร์ #เรียนภาษาอังกฤษ  #ธรรมศาสตร์",2025-05-08 01:06:08,2025-05-14 14:15:48,2025,5,8
คณะรัฐศาสตร์,#LLBTU,@wetalkinter,"ยินดีกับน้องๆติด #BSITU  Batch #dek67 #dek68 

เช็ค @wetalkinter รายละเอียดการสอนหรือแอดไลน์ในภาพค่า

#bsitu #betu #bbatu #bctu #bti #btitu #llbtu #bctu #bastu #pbictu #bjmtu #ebacu #หลักสูตรนานาชาติ #tuget #เด็กซิ่ว #tcas68 #ติวเตอร์ #เรียนภาษาอังกฤษ  #ธรรมศาสตร์",2025-04-28 01:00:27,2025-05-14 14:15:48,2025,4,28
คณะรัฐศาสตร์,#LLBTU,@districtinindia,Career opportunity doing LLB after 45 years in India https://enewsindiaa.com/career-opportunity-doing-llb-after-45-years-in-india/… #CareerSuccess #CareerOpportunities #careeracademy #llbtu #India #indiawithwakfbill,2025-04-04 14:33:33,2025-05-14 14:16:10,2025,4,4
คณะรัฐศาสตร์,#BIRTU,@Tutorrus,"ความขัดแย้งล่าสุดดด อินเดีย VS ปากีสถา มีอะไรน่าสนใจบ้างง กดเซฟไว้อ่านกันเล้ยยย!

 สอบถามคอร์สเรียนได้ที่ LINE: @tutorrus 

#dek68 #dek69 #dek70 #รัฐศาสตร์ #รัฐศาสตร์มธ #ติวรัฐศาสตร์ #สอบตรงรัฐศาสตร์ #สอบตรงรัฐศาสตร์มธ  #ติวbir #ติวbirtu #birtu  #pgscu #pgs #pgschula",2025-05-09 11:01:01,2025-05-14 14:15:41,2025,5,9
คณะรัฐศาสตร์,#BIRTU,@OffenseIt,"#tcas68 Finally! #birtu รอบ3 #Admission68 #รัฐศาสตร์มธ รับเพิ่มตามคาด จาก20–>45ถือว่าเกินจากที่คิดไปพอสมควร คะแนน #วิชาเฉพาะมธ Written Exam 2025 ~50ต้น ๆ อาจพอมีลุ้นจริงจังละ #dek68 ติดแล้วเหลือแค่ไม่ให้ตกสัมฯพอ(มีคัดออกจากการสื่อสารอังกิด)

#dek69 เตรียมเลย อีก5เดือนรอบ1มาแน่!",2025-05-08 16:42:42,2025-05-14 14:15:42,2025,5,8
คณะรัฐศาสตร์,#BIRTU,@Tutorrus,"เรียนกันจริงจังสุด ๆความรู้ที่อัดแน่นไปให้ มีทริคให้จำได้ง่ายหมด! ไม่เชื่อต้องลองมาเรียนละแมะ

 จองคอร์สเรียนได้ที่ LINE: @tutorrus ได้เลยน้า

#dek68 #dek69 #dek70 #bastu #bbatu #betu #bctu  #bectu #birtu #bjmtu  #bsitu #dbtm #dbtmtu #pbic #pbictu #bbacu #ebacu #commarts",2025-05-07 12:00:00,2025-05-14 14:15:42,2025,5,7
คณะรัฐศาสตร์,#BIRTU,@OffenseIt,"อันดับ22 IA #รัฐศาสตร์มธ 12,596ครั้ง #dek68 ไม่ได้สอบ #วิชาเฉพาะมธ ก็กลับตัวไม่ทันละ เตือนใจ #dek69 อยากเป็นสิงห์แดงสายลับปีหน้า รีบเตรียมสอบ #วิชาเฉพาะรัฐศาสตร์ ไว้ #birtu 2026 ยิ่งต้องไวกว่า รับน้อยลง+เหลือครึ่งปีเตรียมSATยื่นรอบInter Port1 และข้อเขียนรอบ #Admission

#tcas68",2025-05-05 07:29:00,2025-05-14 14:15:42,2025,5,5
คณะรัฐศาสตร์,#BIRTU,@student_birsa,"Announcement of the Appointment of BIRSA for the Academic Year 2025

 ประกาศแต่งตั้งสโมสรนักศึกษา BIR ประจำปีการศึกษา 2568

#bir #birtu #รัฐศาสตร์มธ",2025-05-03 14:30:54,2025-05-14 14:15:42,2025,5,3
คณะรัฐศาสตร์,#BIRTU,@Tutorrus,"ผลประเมิน BIR TU มาแล้วววว
สแกน QR Code แล้วกรอกอีเมลที่ลงทะเบียนเพื่อตรวจสอบผลได้เลยนะคะ

***ผลประเมินนี้ไม่ได้เป็นการยืนยันว่าจะสอบติดหรือไม่ติดเป็นเพียงการประเมินจากทางสถาบันเท่านั้น***

#dek68 #birtu #birthammasat",2025-05-03 09:26:33,2025-05-14 14:15:42,2025,5,3
คณะรัฐศาสตร์,#BIRTU,@Tutorrus,"เตรียมตัวให้พร้อมสอบกับคอร์ส BJM Interview Hack คอร์สเดียวจบ ครบทุกพาร์ท พาสอบติดแน่!!

 สอบถามคอร์สเรียนได้ที่ LINE: @tutorrus หรือคลิกลิงก์ที่ bio ได้เลยค่าา

#dek68 #dek69 #dek70 #ged #bastu #bctu  #bectu #birtu  #bjmtu #bjmthammasat #bsitu #pbic #pbictu #btitu #Admission",2025-04-30 12:00:00,2025-05-14 14:16:04,2025,4,30
คณะรัฐศาสตร์,#BIRTU,@Tutorrus,"คะแนนเท่านี้ มีโอกาสติดมั้ยนะ
ถึงคราวของ BIR TU กันบ้างงง มาประเมินโอกาสสอบติดกันน

คลิกที่ลิงก์นี้ https://forms.gle/KChs2DsVgzUSbY6B9… หรือสแกน QR Code เพื่อกรอกข้อมูล และรอผลประเมินประกาศอีกทีนะคะ

#dek68 #birtu #birthammasat",2025-04-28 04:56:39,2025-05-14 14:16:25,2025,4,28
คณะรัฐศาสตร์,#BIRTU,@Tutorrus,"กดเซฟคลิปนี้ไว้เลย! Portfolio BMCI TU 10 หน้า ต้องใส่อะไรบ้าง?

 สอบถามคอร์สเรียนได้ที่ LINE: @tutorrus หรือคลิกลิงก์ที่ bio ได้เลยค่าา

#dek68 #dek69 #dek70 #bmcitu #bastu #bctu #bectu #birtu #bjmtu #bsitu #pbic #pbictu #ppetu #ติวสัมภาษณ์ #ติวinterview",2025-04-24 09:30:00,2025-05-14 14:16:45,2025,4,24
คณะรัฐศาสตร์,#singhadang,@pontanatt,"From the judge to advisor and lecturer.
#2019to2022 and many years from now.
.
Save this post and return to it when you're wondering or worried in this path,because this is just the beginning, not the end.
.
#singhadang #PolSciTU #ประจักษ์ก้องกีรติ @bkksnow",2022-09-09 12:36:40,2025-05-14 14:18:13,2022,9,9
คณะรัฐศาสตร์,#singhadang,@TutipPolitik,"แหล่งที่มา:
ศิลปวัฒนธรรม, 2564. “เปิดบันทึก ‘หลวงศุภชลาศัย’ ตัวแทนคณะราษฎรเข้าเฝ้าร.7 ถึงกับประหม่า ขาสั่น ชาไปทั้งตัว”
วิกิพีเดีย, 2565. “การปฏิวัติสยาม พ.ศ. 2475”

#singhadang #tu #dek68 #dek66 #dek67",2022-06-27 10:36:35,2025-05-14 14:18:13,2022,6,27
คณะรัฐศาสตร์,#singhadang,@TutipPolitik,#singhadang #tu #dek65 #dek66 #dek67 #รัฐศาสตร์มธ #สิงห์แดง #Thammasat #ธรรมศาสตร์ #คอร์สเรียนพิเศษ #ติวรัฐศาสตร์ #TutipPolitik #ผู้ว่ากทม #ผู้ว่ากรุงเทพ,2022-05-20 06:52:09,2025-05-14 14:18:14,2022,5,20
คณะรัฐศาสตร์,#singhadang,@Varinlada4,#birtu #singhadang น้องๆที่สนใจเข้า #รัฐศาสตร์มธ #รัฐศาตร์อินเตอร์ แวะมาสอบถามกันได้ เข้ามาเพจนี้แล้ว จบครบที่เดียว ไม่ต้องทำอะไรอีกเลย พี่พร้อมถวายความรู้ #เรียนภาษาอังกฤษ #ไอเอล #ทีมมธ ปล.ใครรีทวิตเอาส่วนลดค่าเรียนไปเลน,2022-05-12 06:09:24,2025-05-14 14:18:14,2022,5,12
คณะรัฐศาสตร์,#singhadang,@OffenseIt,"จากที่ตอแยกันมาตั้งแต่ม.5 มาสอนจริงตอนม.6 ในที่สุดวันนี้ก็ถึงวันที่ต้องแสดงความยินดีแบบ officially กับ @karamiexj คนขยันสู่บ้าน #สิงห์แดง #singhadang 74 #รัฐศาสตร์มธ #bir 14 #DEK65 #tcas65 #DEK66 #dek67

โตขึ้นมากเลยยัยหนูของเจ้",2022-05-09 15:18:19,2025-05-14 14:18:14,2022,5,9
คณะรัฐศาสตร์,#singhadang,@TutipPolitik,#singhadang #tu #dek65 #dek66 #dek67 #รัฐศาสตร์มธ #สิงห์แดง #Thammasat #ธรรมศาสตร์ #คอร์สเรียนพิเศษ #ติวรัฐศาสตร์ #TutipPolitik,2021-06-27 12:17:53,2025-05-14 14:18:14,2021,6,27
คณะรัฐศาสตร์,#singhadang,@TutipPolitik,"สวัสดีทุกคน ขอต้อนรับสู่เมืองทิพย์(Tutip Politik)

สถาบันติวสอบตรงเข้าคณะรัฐศาสตร์ มหาวิทยาลัยธรรมศาสตร์ โดยพี่ๆชาวสิงห์แดงโดยตรง แล้วพับกบ เอ้ย พบกับ! รายละเอียดคอร์สได้เร็วๆนี้ค้าบบ กดติดตามไว้ได้เลยย!! 

#singhadang #tu #dek65 #dek66 #dek67 #รัฐศาสตร์มธ #สิงห์แดง",2021-06-26 09:16:38,2025-05-14 14:18:41,2021,6,26
คณะรัฐศาสตร์,#singhadang,@polscibylukate,ใกล้ถึงช่วงโค้งสุดท้ายแล้วววววกับการสอบวิชาเฉพาะ เหลืออีกแค่ไม่กี่อาทิตย์เท่านั้น ถ้ายังไม่มั่นใจมาซื้อชีทสรุปความรู้เบื้องต้นทั้ง PA และ GOV กับทางเพจเราสิจ๊ะะะะไว้เก็บเสริมเพิ่มความรู้ได้น้าาาา #ขายชีทเรียน #ขายชีทสรุปสังคม #ความรู้ทั่วไป #onet  #ธรรมศาสตร์ #tu #singhadang,2021-03-28 06:53:04,2025-05-14 14:18:42,2021,3,28
คณะรัฐศาสตร์,#สิงห์แดง,@karaclaireeee,"#ส่งต่อหนังสือเตรียมสอบมือสอง #dek68 #dek69
#Alevel69 #alevelไทย #ALevelฝรั่งเศส
#Alevelสังคม #Alevelคณิต2 #TGAT #aleveleng #รัดสาด #รัฐศาสตร์ #รัฐศาสตร์มธ #สิงห์แดง #polsci #polscitu",2025-05-10 17:35:58,2025-05-14 14:17:59,2025,5,10
